Report generated on: 09-16-2020 11:17:50
"API","","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.66-2-ISL-TBPD.A","        Iceland","0.890411","1.271233","1.906849","1.672131","1.610959","1.545205","1.545205","1.47541","1.578082","1.413699","1.347945","1.081967","1.315068","1.413699","1.413699"
"INTL.66-2-IND-TBPD.A","        India","250.817424657534","249.868602739726","254.028821917808","251.460491803279","235.946465753425","221.002520547945","178","147","117","107","113","136","121","",""
"INTL.66-2-IDN-TBPD.A","        Indonesia","119.770520547945","120.901808219178","128.98504109589","133.32737704918","121.576931506849","103.129643835616","96.1412054794521","74.37","54.4842739726027","55.396602739726","72","80","70","",""
"INTL.66-2-IRN-TBPD.A","        Iran","247.003890410959","234.906410958904","283.241589041096","328.214262295082","359.903189523288","318.615010191781","319.18531180274","420.350615278689","357.583208745206","335.376323178082","244.486022860274","266.854918","277.755407","",""
"INTL.66-2-IRQ-TBPD.A","        Iraq","96.3419178082192","100.684602739726","66.7772445369863","132.672295081967","167.443144175342","132","117","158","162","131","115","132","85","",""
"INTL.66-2-IRL-TBPD.A","        Ireland","23.019178","22.893151","14.827397","13.125683","9.10137","7.736986","5.512329","4.010929","3.520548","2.361644","2.180822","1.822404","1.249315","1.293151","0.912329"
"INTL.66-2-ISR-TBPD.A","        Israel","55.59726","51.931507","43.564384","39.464481","40.709589","45.268493","31.057534","39.669399","15.10137","7.665753","9.715068","7.513661","8.213699","8.594521","9.219178"
"INTL.66-2-ITA-TBPD.A","        Italy","276.087671","270.89863","225.416438","212.65847","180.076712","143.961644","115.890411","107.243169","82.556164","72.671233","77.676712","77.650273","72.273973","70.380822","62.887671"
"INTL.66-2-JAM-TBPD.A","        Jamaica","39.8221812821918","44.3619446136986","42.0428435506849","38.1332093114754","23.9597843178082","22.495651660274","24.0079979835616","22.8380082295082","28.8360394191781","27.5112356383562","28","28","27","",""
"INTL.66-2-JPN-TBPD.A","        Japan","588.964384","551.186301","534.008219","545.991803","412.745205","397.082192","447.843836","573.303279","474.221918","412.558904","355.372603","328.453552","273.20274","266.19726","227"
"INTL.66-2-JOR-TBPD.A","        Jordan","27.400012303463","25.4182128851836","22.8039909805151","21.0264189840984","15.9935762115616","26.1164878376548","31.3447364703781","29.6729772818033","31","37","32","18","19","8.067262",""
"INTL.66-2-KAZ-TBPD.A","        Kazakhstan","39.2470704657534","50.1872108054795","37.1257964712329","39.4503569508197","22.5197408219178","27.2394367232877","29.5738050410959","30.4733525917808","27.5286423452055","25.7379759123288","36","25","21","",""
"INTL.66-2-KEN-TBPD.A","        Kenya","11.6977834191781","13.8030970849315","13.1326475178082","14.1951604262295","14.9278222027397","13.4836550136986","15.6211862465753","9.31666842622951","9.79427523287671","7.26139906849315","6","8","9","",""
"INTL.66-2-KIR-TBPD.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-KWT-TBPD.A","        Kuwait","138.546246575342","158.708712328767","161.005530608219","169.138524590164","144.865206016438","129","120","100","144","117","145","143","122","130.132647",""
"INTL.66-2-KGZ-TBPD.A","        Kyrgyzstan","1.06254433972603","0.934374575342466","0.852931397260274","0.834969606557377","3.09085255890411","2.41577809315069","2.45036357260274","1.49912261917808","0.95051095890411","3.87159238356164","5","3","2","",""
"INTL.66-2-LAO-TBPD.A","        Laos","0.0912328767123288","0.0364931506849315","0.182465753424658","0.163770491803279","0.12772602739726","0.145972602739726","0.155953661917808","0.155527559016393","0.155953661917808","0.175014581917808","0.191589","0.191065","0.169738","",""
"INTL.66-2-LVA-TBPD.A","        Latvia","4.452055","3.320548","2.865753","3.379781","4.471233","3.753425","2.843836","3.010929","2.978082","2.986301","2.369863","2.680328","2.254795","0.10137","0.723288"
"INTL.66-2-LBN-TBPD.A","        Lebanon","24.8153424657534","18.9764383561644","19.9070136986301","22.0908196721311","25.9648767123288","24.7423561643836","24.5781369863014","20.707868852459","24","29","30","32","38","36.196961",""
"INTL.66-2-LSO-TBPD.A","        Lesotho","0","0","0.711616438356164","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-LBR-TBPD.A","        Liberia","0.547397260273973","0.547397260273973","0.711616438356164","0.709672131147541","0.693369863013699","0.565643835616438","0.510904109589041","0.382131147540984","0.291945205479452","0.27950104109589","0","0","0","",""
"INTL.66-2-LBY-TBPD.A","        Libya","57.9898041534247","54.7176051287671","46.8367714520548","52.799121704918","59.0579410520548","57","33","51","37","33","26","25","24","",""
"INTL.66-2-LTU-TBPD.A","        Lithuania","9.021918","8.890411","7.432877","7.844262","8.654795","7.539726","5.920548","7.117486","4.39726","2.227397","2.975342","3.459016","3.254795","3.4","2.783562"
"INTL.66-2-LUX-TBPD.A","        Luxembourg","0.049315","0.049315","0.225806","0.032787","0.065753","0.032877","0.032877","0.032787","0.032877","0.032877","0.032877","0.032787","0.032877","0.032877","0.032877"
"INTL.66-2-MAC-TBPD.A","        Macau","6.16800206771776","5.43058499181528","4.73698630136986","2.77286318177132","3.46258292409753","1.22925820625485","1.68877401568019","1.50663298621851","0.989971568880848","0.992452830188679","2.59471","2.732755","2.850745","",""
"INTL.66-2-MDG-TBPD.A","        Madagascar","0.141779174794521","0.622306750684932","0.469092082191781","1.17096629508197","1.06512923835616","1.33938256438356","1.83171895890411","1.97112344262295","1.92618147945205","2.00712328767123","1.368493","1.801475","1.547467","",""
"INTL.66-2-MWI-TBPD.A","        Malawi","0.0182465753424658","0.0182465753424658","0.0364931506849315","0.0303885245901639","0.0364931506849315","0.0364931506849315","0.0364931506849315","0.0363934426229508","0.0364931506849315","0.0364931506849315","0.040142","0.040032","0.034393","",""
"INTL.66-2-MYS-TBPD.A","        Malaysia","49.0356453238356","42.4211468383562","51.5203836067069","47.3049841460656","30.5157607267069","15.8363205764384","37.4943153863014","32.5343910819672","25.8562305994521","21.436821830137","21","18","18","",""
"INTL.66-2-MDV-TBPD.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-MLI-TBPD.A","        Mali","0.218958904109589","0.419671232876712","0.802849315068493","1.16459016393443","1.62394520547945","1.62394520547945","1.78816438356164","1.92885245901639","2.17134246575342","2.37205479452055","2.55452","2.27459","2.507394","",""
"INTL.66-2-MLT-TBPD.A","        Malta","20.7281095890411","21.585698630137","24.1767123287671","23.2190163934426","24.0307397260274","32.4424109589041","31.1104109589041","28.9509836065574","27.8260273972603","28.2092054794521","29","32","35","",""
"INTL.66-2-MTQ-TBPD.A","        Martinique","5.69073113700822","5.78672379379726","6.42459071447671","6.319851042","6.42895930359452","6.75431945792877","7.15678215876164","7.26086578465574","7.31298086899726","7.63392304208219","6.284877","6.292586","7.176484","",""
"INTL.66-2-MRT-TBPD.A","        Mauritania","1.82830684931507","1.96150684931507","2.01807123287671","2.37467213114754","2.51072876712329","2.91580273972603","3.36649315068493","3.76854098360656","2.64210410958904","3.996","3.83178","3.553819","3.78415","",""
"INTL.66-2-MUS-TBPD.A","        Mauritius","5.82065753424658","6.09435616438356","6.18558904109589","5.80475409836066","6.31331506849315","6.64175342465754","8.08323287671233","7.60622950819672","7.57232876712329","7.9372602739726","8","9","11","",""
"INTL.66-2-MEX-TBPD.A","        Mexico","381.112329","300.641096","298.268493","265.10929","246.005479","223.969863","242.561644","244.896175","226.89863","164.660274","144.641096","158.032787","161.427397","138.035616","127.2"
"none","        Micronesia","","","","","","","","","","","","","","",""
"INTL.66-2-MDA-TBPD.A","        Moldova","0.347930432876712","0.329173216438356","0.220972536986301","0.312101836065574","0.680325895890411","0.479646115068493","0.296698652054795","0.332935035616438","0.332935035616438","0.292505753424658","0.167159","0.258704","0.133017","",""
"INTL.66-2-MNG-TBPD.A","        Mongolia","0.0912328767123288","0.072986301369863","0.145972602739726","0.127377049180328","0.0912328767123288","0.0912328767123288","0.12772602739726","0.072986301369863","0.0547397260273973","0.0547397260273973","0.054739","0.05459","","",""
"INTL.66-2-MNE-TBPD.A","        Montenegro","--","1.332","2.09835616438356","1.92885245901639","0.620383561643836","0.200712328767123","0.164219178082192","0.127377049180328","0.218958904109589","0.072986301369863","0.091232","0.054739","0.036493","",""
"INTL.66-2-MSR-TBPD.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-MAR-TBPD.A","        Morocco","38.4678704547945","35.0235709150685","33.3291465534247","41.9758474754098","38.8637558136986","49.1216551232877","56.4326509479452","55.1849151803279","48.1691265534247","34.1575941369863","27","25","33","",""
"INTL.66-2-MOZ-TBPD.A","        Mozambique","0.145972602739726","0.0364931506849315","0.0182465753424658","0.0181967213114754","0","0","0.0182465753424658","0","0","0","0","0","","",""
"INTL.66-2-NAM-TBPD.A","        Namibia","0.182465753424658","0.218958904109589","0.237205479452055","0.23655737704918","0.237205479452055","0.255452054794521","0.273698630136986","0.272950819672131","0.291945205479452","0.310191780821918","0.328438","0.32754","","",""
"INTL.66-2-NRU-TBPD.A","        Nauru","0.218958904109589","0.200712328767123","0.182465753424658","0.181967213114754","0.164219178082192","0.164219178082192","0.711616438356164","0.145573770491803","0.164219178082192","0.173342465753425","0.180641","0.187426","0.200278367145745","",""
"INTL.66-2-NPL-TBPD.A","        Nepal","0.0547397260273973","0.072986301369863","0.0547397260273973","0.0363934426229508","0.0364931506849315","0.0182465753424658","0.0182465753424658","0.0545901639344262","0.0364931506849315","0","0","0","","",""
"INTL.66-2-NLD-TBPD.A","        Netherlands","255.70411","274.624658","281.463014","270.273224","238.805479","221.484932","241.591781","219.117486","212.150685","208.920548","177.693151","174.907104","169.8","163.131507","147.945205"
"INTL.66-2-NLDA-TBPD.A","        Netherlands Antilles","47.5961617643836","48.8866057972603","51.3467206356164","51.218884295082","52.1927860931507","47.9555065315069","50.2636142136986","43.8606722630137","44.6601370191781","43.5139408109589","44.5461430027397","44.85","45.28922","",""
"INTL.66-2-NCL-TBPD.A","        New Caledonia","8.84958904109589","8.42991780821918","8.88608219178082","7.96652459016393","8.01572054794521","8.07593424657534","7.80953424657534","8.28132786885246","8.34415890410959","8.74375890410959","9.019282","9.282147","10.126822","",""
"INTL.66-2-NZL-TBPD.A","        New Zealand","6.279452","5.263014","5.621918","6.297814","6.043836","5.668493","5.805479","5.188525","5.652055","5.312329","6.20274","5.150273","5.112329","5.564384","5.841096"
"INTL.66-2-NIC-TBPD.A","        Nicaragua","9.97861390684931","10.0059221917808","9.77027901369863","9.68128672131148","10.9023156493151","10.6032862027397","11.0453788273973","9.89033059016393","8.79584837260274","8.70400070136986","10","9","8","",""
"INTL.66-2-NER-TBPD.A","        Niger","0.164219178082192","0.12772602739726","0.164219178082192","0.20016393442623","0.218958904109589","0.218958904109589","0.107756383561644","0.280870327868852","0.283258487671233","0.246863178082192","0.52234","0.509551","","",""
"INTL.66-2-NGA-TBPD.A","        Nigeria","21.3574775671233","13.6574780383562","10.3845622027397","17.3528707213115","11.5908771616438","15","16","18","18","17","15","16","18","",""
"INTL.66-2-NIU-TBPD.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-PRK-TBPD.A","        North Korea","8.73983552876712","6.68476385753425","7.98145272328767","8.16318298360656","6.94514363835616","6.76517395068493","7.14777376438356","6.60053940983607","6.99827059726027","6.9307615890411","8.773665","9.805103","8.710666","",""
"INTL.66-2-MKD-TBPD.A","        North Macedonia","4.37917808219178","5.09079452054795","5.85715068493151","3.85770491803279","4.43391780821918","3.66756164383562","3.17490410958904","3.56655737704918","2.73698630136986","2.22608219178082","1.9158904109589","1.963","1.992818","",""
"none","        Northern Mariana Islands","","","","","","","","","","","","","","",""
"INTL.66-2-NOR-TBPD.A","        Norway","9.969863","8.926027","10.734247","8.39071","8.10411","7.079452","5.835616","4.833333","4.589041","2.315068","0.821918","1.008197","0.717808","0.616438","0.621918"
"INTL.66-2-OMN-TBPD.A","        Oman","27.5340821917808","28.6288767123288","28.8660821917808","25.493606557377","17.2247671232877","21.2207671232877","10.5830136986301","14.7393442622951","16","22","24","31","19","38.01597",""
"INTL.66-2-PAK-TBPD.A","        Pakistan","96.0499726027397","136.885808219178","138.528","148.649016393443","147.505315068493","165.897863013699","156.774575342466","149.85","172.521369863014","176.115945205479","167","182","139","",""
"INTL.66-2-PSE-TBPD.A","        Palestinian Territories","0","0","0","0","0","0","0","0","0","0.0547397260273973","0.0656876712328767","0.069","0.069672","",""
"INTL.66-2-PAN-TBPD.A","        Panama","53.2435068493151","60.6881095890411","48.6453698630137","66.7455737704918","60.6881095890411","67.2568767123288","67.1981369863014","72.0590163934426","66.4540273972603","63.6805479452055","73","79","89","",""
"INTL.66-2-PNG-TBPD.A","        Papua New Guinea","5.64391734101918","5.66223495787397","6.04760195533151","6.21266703140984","6.44727047671233","6.45943357808219","5.89464539178082","8.77564484590164","9.50715214356164","10.5912102509589","10.576029","10.943788","9.760331","",""
"INTL.66-2-PRY-TBPD.A","        Paraguay","1.28516146849315","1.00356164383562","0.401424657534247","0.564098360655738","0.510904109589041","0.85758904109589","0.748109589041096","1.43754098360656","0.675123287671233","0.802849315068493","1","1","0.091232","",""
"INTL.66-2-PER-TBPD.A","        Peru","35.5493845479452","31.5828952109589","29.6679533260274","27.4916287213115","24.8980539287671","18.9126210739726","19.5549809753425","15.4488062622951","10.5802205260274","11.958623769863","9","9","9","",""
"INTL.66-2-PHL-TBPD.A","        Philippines","60.7965899178082","49.8291116054794","49.9194733150685","46.1821485901639","42.1614743671233","46.2752987835616","34.2758540712329","34.6771599672131","34.398337709589","39.6416291506849","40","35","32","",""
"INTL.66-2-POL-TBPD.A","        Poland","36.589041","32.906849","32.131507","30.754098","29.687671","30.30137","26.019178","21.262295","15.912329","14.860274","19.435616","19.377049","17.243836","15.772603","15.216438"
"INTL.66-2-PRT-TBPD.A","        Portugal","63.739726","42.6","42.627397","40.724044","33.506849","27.29589","28.739726","26.636612","23.117808","18.961644","19.936986","22.229508","21.676712","21.769863","24.131507"
"INTL.66-2-PRI-TBPD.A","        Puerto Rico","74.7205479452055","86.4653287671233","60.9705452054795","57.7883579234973","60.0282082191781","64.7149863013699","46.4861205479452","48.3083524590164","26.6164383561644","19.0164383561644","22.9287671232877","13.5071598722458","13.5071598722458","",""
"INTL.66-2-QAT-TBPD.A","        Qatar","1.57096671780822","1.76679793972603","2.03282567671233","1.97480042622951","2.13214103013699","3.96192864657534","3.77410349589041","3.93527596721312","3.64016183013699","3.61220965479452","3.47503453150685","8.628824","8.771183","7.757717",""
"INTL.66-2-REU-TBPD.A","        Reunion","1.83195616438356","1.09661917808219","1.08932054794521","1.13365573770492","1.83013150684932","1.33017534246575","1.88304657534247","1.39568852459016","1.60204931506849","2.30819178082192","2.487008","2.919481","2.925644","",""
"INTL.66-2-ROU-TBPD.A","        Romania","30.809146060274","25.3308190027397","17.8151402958904","12.4815061639344","13.0766796493151","10.4227135890411","11.5816123726027","11.3136955737705","6.59645618630137","5.98697470684931","1","2","1","",""
"INTL.66-2-RUS-TBPD.A","        Russia","420.95994920548","418.716106783562","364.521263210959","330.214258459016","313.496595758904","303.38697849863","372.5448688","377.216122816438","340.486860241096","243.48808290411","204","142","159","",""
"INTL.66-2-RWA-TBPD.A","        Rwanda","0.0866402136986301","0.10396898630137","0.0519844931506849","0.0618688524590164","0.0693369863013699","0.0529150684931507","0.060213698630137","0.0691475409836066","0.0675123287671233","0.0693369863013699","0.089408","0.087344","0.083787","",""
"INTL.66-2-SHN-TBPD.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-KNA-TBPD.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-LCA-TBPD.A","        Saint Lucia","0.109479452054795","0.109479452054795","0.109479452054795","0.109180327868852","0.113128767123288","0.113128767123288","0.113128767123288","0.112819672131148","0.113128767123288","0.114953424657534","0.114953","0.1155","0.120081","",""
"INTL.66-2-SPM-TBPD.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-VCT-TBPD.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-WSM-TBPD.A","        Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-STP-TBPD.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-SAU-TBPD.A","        Saudi Arabia","304.024438356164","327.069863013699","350.626191780822","363.716065573771","275.541534246575","272","317","331","370","438","455.908931","533","573","",""
"INTL.66-2-SEN-TBPD.A","        Senegal","8.90146379178082","9.15366009863014","8.64526734246575","8.90984445901639","10.0439720547945","10.6286328","9.64502574246575","9.63088321311476","9.38257495890411","11.4865333479452","14","15","16","",""
"INTL.66-2-SRB-TBPD.A","        Serbia","--","15.4308196721311","14.8162191780822","9.44409836065574","9.88964383561644","10.4005479452055","8.59413698630137","8.88","4.30619178082192","4.39742465753425","6.00312328767123","6.108","6.200775","",""
"INTL.66-2-SYC-TBPD.A","        Seychelles","1.06906684931507","1.23054904109589","1.06523506849315","1.22280147540984","1.61903687671233","1.25372219178082","1.34842191780822","1.40078360655738","1.3867397260274","1.40316164383562","1.545849","1.589276","1.453194","",""
"INTL.66-2-SLE-TBPD.A","        Sierra Leone","0.100903561643836","0.246328767123288","0.125718904109589","0.0818852459016393","0.269684383561644","0.40507397260274","0.32478904109589","0.363934426229508","0.561994520547945","0.738986301369863","0.591189","0.609435","0.567122","",""
"INTL.66-2-SGP-TBPD.A","        Singapore","470.485330126027","539.021175682192","578.295132164384","659.767212098361","692.158138454795","782.48228409863","822.655570980822","808.327281311475","800.669190772603","788.328818136986","809","864","905","",""
"INTL.66-2-SVK-TBPD.A","        Slovakia","6.175342","7.378082","6.394521","6.046448","5.671233","6.405479","5.657534","6.23224","3.909589","2.871233","3.949254","4.202186","3.79726","4.005479","3.89589"
"INTL.66-2-SVN-TBPD.A","        Slovenia","1.309589","1.446575","1.208219","1.483607","0.934247","0.493151","0.712329","1.051913","1.243836","1.180822","1.194521","2.20765","2.775342","3.728767","2.876712"
"INTL.66-2-SLB-TBPD.A","        Solomon Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-SOM-TBPD.A","        Somalia","0.586084109589041","0.599222015342466","0.711616438356164","0.600491803278689","0.711616438356164","0.711616438356164","0.711616438356164","0.709672131147541","0.711616438356164","0.711616438356164","0.711616","0.711616","0.665598","",""
"INTL.66-2-ZAF-TBPD.A","        South Africa","58.7516914191781","55.5353468712329","56.7257313534247","60.6380893114754","56.3117182027397","44.4611269150685","45.3660832109589","52.0033784918033","47.997033139726","38.1158017894442","45","34","30","",""
"INTL.66-2-KOR-TBPD.A","        South Korea","433.687671","417.241096","397.082192","331.718579","320.452055","321.287671","277.654795","268.79235","256.761644","218.824658","237.30137","283.554645","237.249315","218.010959","166.057534"
"INTL.66-2-SSD-TBPD.A","        South Sudan","--","--","--","--","--","--","--","0","0","0","0","0","0","",""
"INTL.66-2-ESP-TBPD.A","        Spain","247.410959","224.271233","214.545205","213.729508","203.843836","189.328767","189.421918","183.057377","155.769863","161.408219","148.372603","153.972678","148.893151","152.660274","145.720548"
"INTL.66-2-LKA-TBPD.A","        Sri Lanka","22.5621658191781","18.8210762630137","19.2193364054795","21.6545862622951","21.9476710684932","21.5892716383562","22.9487308931507","26.8159709508197","17.9874921863014","20.6697090739726","25","28","25","",""
"INTL.66-2-SDN-TBPD.A","        Sudan","8.93872208219178","11.7289831890411","11.8998932383562","14.3039259672131","15.5283256767123","13.3267761534247","12.0226109589041","8.74051832786885","9.75198371506849","10.1073773589041","8","9","9","",""
"INTL.66-2-SUR-TBPD.A","        Suriname","3.24566476273973","4.1093101939726","3.14190605589041","5.38536714754098","5.37174055890411","6.65275157917808","4.8938564409863","5.85627161245902","5.19111229216438","5.37519332186301","5","5","5","",""
"INTL.66-2-SWE-TBPD.A","        Sweden","55.873973","59.287671","54.616438","52.371585","53.569863","52.978082","41.884932","39.84153","35.673973","34.386301","25.021918","30.606557","35.405479","31.090411","30.684932"
"INTL.66-2-CHE-TBPD.A","        Switzerland","2.545205","2.767123","2.243836","1.983607","1.534247","1.353425","0.975342","1.15847","0.846575","0.731507","0.452555","0.163934","0.131507","0.049315","0.032877"
"INTL.66-2-SYR-TBPD.A","        Syria","100.224178882192","109.548429106849","119.87359910137","128.540178491803","114.366684558904","103.344014860274","96.6448112876712","77.6522648852459","43","33","34","39","42","",""
"INTL.66-2-TWN-TBPD.A","        Taiwan","210.080175756009","217.216662358921","196.725389850952","169.396587277039","137.926234169036","149.832480399759","132.768674075989","107.006839193044","69.1627810803825","61.8899457224089","57.365469","56.93281","59.141151","",""
"INTL.66-2-TJK-TBPD.A","        Tajikistan","0.807011112328767","1.02656455890411","1.61104951232877","2.0615657704918","1.79351526575343","1.88504541369863","2.03101801643836","0.733744295081967","0.516299473972603","0.442108898630137","0.348867","0.437917","0.47441","",""
"INTL.66-2-TZA-TBPD.A","        Tanzania","6.11260273972603","6.44104109589041","3.17490410958904","2.63852459016393","2.35380821917808","2.82821917808219","4.78060273972603","6.89655737704918","7.28038356164384","8.48465753424658","3.539835","1.674098","2.236966","",""
"INTL.66-2-THA-TBPD.A","        Thailand","120.484889595865","114.869179476936","86.6019524641337","70.4648813496924","61.9363573078315","60.3978169279917","57.233868359714","56.2974159480359","53.84712208743","51.5576355891445","36","39","37","",""
"INTL.66-2-BHS-TBPD.A","        The Bahamas","6.90684931506849","9.12328767123288","11.0657534246575","9.06284153005464","7.39452054794521","7.36712328767123","8.24109589041096","11.0628415300546","9.46849315068493","8.43561643835617","6.720547","6.814207","6.869742","",""
"INTL.66-2-TLS-TBPD.A","        Timor-Leste","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-TGO-TBPD.A","        Togo","0.510904109589041","0.401424657534247","0.419671232876712","0.382131147540984","0.839342465753425","1.31375342465753","1.14953424657534","0.818852459016393","0.85758904109589","0.912328767123288","1","1","1","",""
"INTL.66-2-TON-TBPD.A","        Tonga","0.000182465753424658","0.00182465753424658","0.00364931506849315","0.00545901639344262","0.0072986301369863","0.0109479452054795","0.01332","0.241579672131148","0.477531123287671","0.436604054794521","0.437187","0.450186","0.419573","",""
"INTL.66-2-TTO-TBPD.A","        Trinidad and Tobago","5.67234812054795","5.84316782465753","5.88333297534247","5.40872363934426","5.46549274520548","4.57561824657534","5.11474454794521","7.4743442295082","8.82868405479452","8.26653711780822","7.141147","7.384862","8.146212","",""
"INTL.66-2-TUN-TBPD.A","        Tunisia","13.6928604821918","14.5946269150685","16.4127350465753","12.6906017377049","9.20706792328767","7.82563801643836","5.06316979726027","6.17677780327869","6.38111191232877","6.99169818082192","9","5","5","",""
"INTL.66-2-TUR-TBPD.A","        Turkey","117.756164","100.293151","77.10411","64.540984","44.852055","20.175342","18.734247","19.79235","34.328767","37.479452","29.424658","38.174863","42.09863","27.293151","27.046575"
"INTL.66-2-TKM-TBPD.A","        Turkmenistan","23.0461496328767","23.6102668273973","23.1269761315069","22.9406013770492","22.637431890411","24.5107751671233","24.7418899068493","23.851823704918","19.8975151232877","19.4129665315069","17","17","17","",""
"INTL.66-2-TCA-TBPD.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"none","        Tuvalu","","","","","","","","","","","","","","",""
"INTL.66-2-USIQ-TBPD.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"none","        U.S. Territories","","","","","","","","","","","","","","",""
"INTL.66-2-VIR-TBPD.A","        U.S. Virgin Islands","23.227397260274","28.7173123287671","14.3925479452055","19.4954016393443","8.39860821917808","2.88446301369863","2.46225753424658","0.4298825136612","0.167975342465754","2.95342465753425","2.4","2.40241613219554","2.40241613219554","",""
"INTL.66-2-UGA-TBPD.A","        Uganda","0.769770098630137","0.663478323287671","0.595812723287671","0.505948918032787","0.498131506849315","0.667824657534247","0.837517808219178","0.877866518852459","0.654997315068493","0.80467397260274","0.804673","0.800655","0.778115","",""
"INTL.66-2-UKR-TBPD.A","        Ukraine","16.8738168657534","21.4989486575342","24.0623219835616","22.0717430491803","41.4763120109589","20.8648156931507","18.924052109589","11.1043357808219","4.25006748493151","2.96097767671233","7","12","11","",""
"INTL.66-2-ARE-TBPD.A","        United Arab Emirates","245.193978805479","265.573840043836","281.033753424658","298.458547934426","255.462862290411","271.419330838356","289.206825863014","291.033845213115","296.982088208219","301.845502783562","323.772210969863","331.372","335.332525","",""
"INTL.66-2-GBR-TBPD.A","        United Kingdom","89.254795","83.619178","83.446575","92.431694","77.249315","66.484932","62.49863","46.491803","38.882192","31.583562","29.052055","29.213115","26.326027","27.139726","21.660274"
"INTL.66-2-USA-TBPD.A","        United States","919.9758164383562","688.8450657534247","722.9060109589041","622.1986857923497","511.11744657534246","535.0989808219178","461.0753315068493","368.7560054644809","318.55491780821916","257.1916657534247","259.3254273972603","326.2253142076503","341.7104684931507","317.56241917808217","272.94047671232875"
"INTL.66-2-URY-TBPD.A","        Uruguay","11.7753521753425","13.828413369863","11.0346974465753","16.4318220327869","17.3976182465753","12.8982989260274","13.6307118575342","15.1479885573771","10.9096718794521","8.87735776438356","7","7","4","",""
"INTL.66-2-UZB-TBPD.A","        Uzbekistan","22.863154","21.0102330163934","14.7319806575342","10.7588006229508","10.3334056109589","10.3586848438356","9.32515617534247","5.9769938630137","5.02199980273973","4.4206434739726","3","3","3","",""
"INTL.66-2-VUT-TBPD.A","        Vanuatu","0.0711616438356164","0.072986301369863","0.072986301369863","0.0764262295081967","0.0693369863013699","0.0711616438356164","0.072986301369863","0.0727868852459016","0.0748109589041096","0.0821095890410959","0.076635","0.078245","0.089199","",""
"INTL.66-2-VEN-TBPD.A","        Venezuela","47.5870684931507","86.6894794520548","79.831397260274","100.500491803279","105.00904109589","99","107","100","96","72","44","38","34","",""
"INTL.66-2-VNM-TBPD.A","        Vietnam","34.3035616438356","31.3111232876712","35.8910136986301","31.0618032786885","32.1905343013699","34.4209507287671","23.8807431452055","22.6608411803279","20.0880889205479","14.3537812931507","13","15","8","",""
"INTL.66-2-WAK-TBPD.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.66-2-ESH-TBPD.A","        Western Sahara","0.401424657534247","0.401424657534247","0.401424657534247","0.400327868852459","0.401424657534247","0.401424657534247","0.401424657534247","0.401424657534247","0.401424657534247","0.401424657534247","0.401424","0.400327","0.341278","",""
"INTL.66-2-YEM-TBPD.A","        Yemen","23.6932275616438","23.1483231123288","22.8541000767123","24.6609895409836","25.1925487232877","25.7200606684932","21.8455752","19.2223325245902","20","17","13","11","10","",""
"INTL.66-2-ZMB-TBPD.A","        Zambia","1.34657398356164","1.41720381369863","1.30190784657534","1.28924252459016","1.2300256109589","1.02054105205479","1.08715246027397","1.2820482739726","1.09255670136986","2.27974767123288","2","2","3","",""
"INTL.66-2-ZWE-TBPD.A","        Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","liquefied petroleum gases (LPG) consumption (Mb/d)","","","","","","","","","","","","","","",""
"INTL.67-2-WORL-TBPD.A","    World","5153.448224543235","5397.377590785677","5492.592702042975","5609.336680353793","5791.128917066092","5906.820789981508","6042.762224064973","6203.773310421036","6521.419528782104","6859.478171510463","7106.574790268493","7361.918829841679","7687.075978869496","",""
"INTL.67-2-AFG-TBPD.A","        Afghanistan","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.67-2-ALB-TBPD.A","        Albania","1.82192116164384","2.04451264657534","2.07705407123288","2.32168698907104","2.96465384109589","3.08666367671233","3.21763796164384","2.79188622404372","3.5604352","3.85437240547945","4","4","5","",""
